database_name,question_id,question,difficulty,sql_query,template
drawSQL-mysql-export-2026-02-09_laraveltalk,9,Who are our most active users?,MEDIUM,SELECT * FROM users ORDER BY created_at DESC LIMIT 10;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_laraveltalk,10,How many messages did we have last month?,MEDIUM,"SELECT COUNT(*) FROM messages
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_laraveltalk,11,Break it down by type or category—how many messages in each?,MEDIUM,"SELECT message, COUNT(*) as count FROM messages GROUP BY message;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_laraveltalk,12,Are there any messages that don't have a match somewhere else?,MEDIUM,SELECT * FROM messages LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_laraveltalk,13,"For each group, what's in the top 3?",MEDIUM,SELECT * FROM messages LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_laraveltalk,14,Show me each conversation along with its related details.,MEDIUM,SELECT * FROM messages;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_laraveltalk,15,How many conversations did we have last month?,MEDIUM,"SELECT COUNT(*) FROM messages
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_laraveltalk,16,Break it down by type or category—how many conversations in each?,MEDIUM,"SELECT message, COUNT(*) as count FROM messages GROUP BY message;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_laraveltalk,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM conversations
LEFT JOIN users ON conversations.user_two = users.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-02-09_laraveltalk,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT message, COUNT(*) as cnt FROM messages GROUP BY message
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-09_laraveltalk,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY message ORDER BY id DESC) as rn
  FROM messages
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-09_laraveltalk,20,Which ones are above average compared to others in their group?,HARD,SELECT * FROM messages LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_lobsters,1,How many people signed up last month?,EASY,"SELECT COUNT(*) FROM users
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_lobsters,2,How many people are on each team?,EASY,SELECT * FROM ar_internal_metadata LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_lobsters,3,Which invitations haven't been accepted yet?,EASY,SELECT * FROM ar_internal_metadata LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_lobsters,4,How many metadata do we have?,EASY,SELECT COUNT(*) FROM ar_internal_metadata;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_lobsters,5,Show me all of our metadata.,EASY,SELECT * FROM ar_internal_metadata;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_lobsters,6,Can you look up a specific metadata?,EASY,SELECT * FROM comments WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_lobsters,7,What metadata were added or changed recently?,EASY,SELECT * FROM ar_internal_metadata ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_lobsters,8,What are the different value values we have?,EASY,SELECT * FROM ar_internal_metadata LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_lobsters,9,Who are our most active users?,MEDIUM,"SELECT u.*, COUNT(*) as activity_count
FROM users u
LEFT JOIN replying_comments a ON a.user_id = u.id
GROUP BY u.id
ORDER BY activity_count DESC;","SELECT table_alias0.*, COUNT(*) as column_alias0 FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id GROUP BY table_alias0.id ORDER BY column_alias0 DESC;"
drawSQL-mysql-export-2026-02-09_lobsters,10,What's our total or average value across all metadata?,MEDIUM,"SELECT SUM(value) as total, AVG(value) as average FROM ar_internal_metadata;","SELECT SUM(value) as column_alias0, AVG(value) as average FROM table_name;"
drawSQL-mysql-export-2026-02-09_lobsters,11,How many metadata did we have last month?,MEDIUM,"SELECT COUNT(*) FROM ar_internal_metadata
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_lobsters,12,Break it down by type or category—how many metadata in each?,MEDIUM,"SELECT value, COUNT(*) as count FROM ar_internal_metadata GROUP BY value;","SELECT value, COUNT(*) as count FROM table_name GROUP BY value;"
drawSQL-mysql-export-2026-02-09_lobsters,13,Which metadata has the highest or lowest value?,MEDIUM,SELECT * FROM ar_internal_metadata ORDER BY value DESC LIMIT 1;,SELECT * FROM table_name ORDER BY value DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_lobsters,14,Are there any metadata that don't have a match somewhere else?,MEDIUM,SELECT * FROM ar_internal_metadata LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_lobsters,15,"For each group, what's in the top 3?",MEDIUM,SELECT * FROM ar_internal_metadata LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_lobsters,16,Show me each comment along with its related details.,MEDIUM,SELECT * FROM ar_internal_metadata;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_lobsters,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM comments
LEFT JOIN replying_comments ON comments.user_id = replying_comments.parent_comment_id
LEFT JOIN stories ON comments.story_id = stories.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.col_name LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-02-09_lobsters,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT created_at, COUNT(*) as cnt FROM ar_internal_metadata GROUP BY created_at
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-09_lobsters,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY created_at ORDER BY value DESC) as rn
  FROM ar_internal_metadata
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY value DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-09_lobsters,20,Which ones are above average compared to others in their group?,HARD,"SELECT * FROM ar_internal_metadata
WHERE value > (SELECT AVG(value) FROM ar_internal_metadata);",SELECT * FROM table_name WHERE value > (SELECT AVG(value) FROM table_name);
drawSQL-mysql-export-2026-02-09_love,1,How many love reactant reaction counters do we have?,EASY,SELECT COUNT(*) FROM love_reactant_reaction_counters;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_love,2,Show me all of our love reactant reaction counters.,EASY,SELECT * FROM love_reactant_reaction_counters;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_love,3,Can you look up a specific love reactant reaction counter?,EASY,SELECT * FROM love_reactant_reaction_counters WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_love,4,What love reactant reaction counters were added or changed recently?,EASY,SELECT * FROM love_reactant_reaction_counters ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_love,5,What are the different reactant id values we have?,EASY,SELECT * FROM love_reactant_reaction_counters LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_love,6,How many love reactant reaction totals do we have?,EASY,SELECT COUNT(*) FROM love_reactant_reaction_counters;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_love,7,Show me all of our love reactant reaction totals.,EASY,SELECT * FROM love_reactant_reaction_counters;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_love,8,Can you look up a specific love reactant reaction total?,EASY,SELECT * FROM love_reactant_reaction_counters WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_love,9,How many love reactant reaction counters did we have last month?,MEDIUM,"SELECT COUNT(*) FROM love_reactant_reaction_counters
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_love,10,Break it down by type or category—how many love reactant reaction counters in each?,MEDIUM,"SELECT reaction_type_id, COUNT(*) as count FROM love_reactant_reaction_counters GROUP BY reaction_type_id;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_love,11,Are there any love reactant reaction counters that don't have a match somewhere else?,MEDIUM,SELECT * FROM love_reactant_reaction_counters LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_love,12,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY reaction_type_id ORDER BY id DESC) as rn
  FROM love_reactant_reaction_counters
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-02-09_love,13,How many love reactant reaction totals did we have last month?,MEDIUM,"SELECT COUNT(*) FROM love_reactant_reaction_counters
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_love,14,Break it down by type or category—how many love reactant reaction totals in each?,MEDIUM,"SELECT reaction_type_id, COUNT(*) as count FROM love_reactant_reaction_counters GROUP BY reaction_type_id;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_love,15,Are there any love reactant reaction totals that don't have a match somewhere else?,MEDIUM,SELECT * FROM love_reactant_reaction_counters LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_love,16,Show me each love reactant along with its related details.,MEDIUM,SELECT * FROM love_reactant_reaction_counters;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_love,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM love_reactant_reaction_counters
LEFT JOIN love_reaction_types ON love_reactant_reaction_counters.reaction_type_id = love_reaction_types.id
LEFT JOIN love_reactants ON love_reactant_reaction_counters.reactant_id = love_reactants.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-02-09_love,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT reaction_type_id, COUNT(*) as cnt FROM love_reactant_reaction_counters GROUP BY reaction_type_id
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-09_love,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY reaction_type_id ORDER BY id DESC) as rn
  FROM love_reactant_reaction_counters
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-09_love,20,Which ones are above average compared to others in their group?,HARD,SELECT * FROM love_reactant_reaction_counters LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_messenger,1,How many people signed up last month?,EASY,SELECT COUNT(*) FROM users;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_messenger,2,How many threads do we have?,EASY,SELECT COUNT(*) FROM threads;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_messenger,3,Show me all of our threads.,EASY,SELECT * FROM threads;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_messenger,4,Can you look up a specific thread?,EASY,SELECT * FROM threads WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_messenger,5,What threads were added or changed recently?,EASY,SELECT * FROM threads ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_messenger,6,What are the different subject values we have?,EASY,SELECT * FROM threads LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_messenger,7,How many messages do we have?,EASY,SELECT COUNT(*) FROM threads;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_messenger,8,Show me all of our messages.,EASY,SELECT * FROM threads;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_messenger,9,Who are our most active users?,MEDIUM,SELECT * FROM users ORDER BY created_at DESC LIMIT 10;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_messenger,10,Show me each thread along with its related details.,MEDIUM,"SELECT t.*, c.*
FROM threads t
LEFT JOIN messages c ON c.thread_id = t.id;","SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;"
drawSQL-mysql-export-2026-02-09_messenger,11,How many threads did we have last month?,MEDIUM,"SELECT COUNT(*) FROM threads
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_messenger,12,Break it down by type or category—how many threads in each?,MEDIUM,"SELECT subject, COUNT(*) as count FROM threads GROUP BY subject;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_messenger,13,Are there any threads that don't have a match somewhere else?,MEDIUM,"SELECT * FROM threads
WHERE id NOT IN (SELECT DISTINCT thread_id FROM messages WHERE thread_id IS NOT NULL);",SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);
drawSQL-mysql-export-2026-02-09_messenger,14,"For each group, what's in the top 3?",MEDIUM,SELECT * FROM threads LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_messenger,15,How many messages did we have last month?,MEDIUM,"SELECT COUNT(*) FROM threads
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_messenger,16,Break it down by type or category—how many messages in each?,MEDIUM,"SELECT subject, COUNT(*) as count FROM threads GROUP BY subject;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_messenger,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM messages
LEFT JOIN threads ON messages.thread_id = threads.id
LEFT JOIN users ON messages.user_id = users.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-02-09_messenger,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT subject, COUNT(*) as cnt FROM threads GROUP BY subject
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-09_messenger,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY subject ORDER BY id DESC) as rn
  FROM threads
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-09_messenger,20,Which ones are above average compared to others in their group?,HARD,SELECT * FROM threads LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_octobercms,1,How many people signed up last month?,EASY,"SELECT COUNT(*) FROM backend_access_log
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_octobercms,2,How many backend access log do we have?,EASY,SELECT COUNT(*) FROM backend_access_log;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_octobercms,3,Show me all of our backend access log.,EASY,SELECT * FROM backend_access_log;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_octobercms,4,Can you look up a specific backend access log?,EASY,SELECT * FROM backend_access_log WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_octobercms,5,What backend access log were added or changed recently?,EASY,SELECT * FROM backend_access_log ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_octobercms,6,What are the different user id values we have?,EASY,SELECT * FROM backend_access_log LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_octobercms,7,How many users do we have?,EASY,SELECT COUNT(*) FROM backend_access_log;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_octobercms,8,Show me all of our users.,EASY,SELECT * FROM backend_access_log;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_octobercms,9,Who are our most active users?,MEDIUM,SELECT * FROM backend_access_log LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_octobercms,10,How many backend access log did we have last month?,MEDIUM,"SELECT COUNT(*) FROM backend_access_log
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_octobercms,11,Break it down by type or category—how many backend access log in each?,MEDIUM,"SELECT user_id, COUNT(*) as count FROM backend_access_log GROUP BY user_id;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_octobercms,12,Are there any backend access log that don't have a match somewhere else?,MEDIUM,SELECT * FROM backend_access_log LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_octobercms,13,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY group ORDER BY value DESC) as rn
  FROM backend_user_preferences
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY group ORDER BY value DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-02-09_octobercms,14,Show me each user along with its related details.,MEDIUM,SELECT * FROM backend_access_log;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_octobercms,15,How many users did we have last month?,MEDIUM,"SELECT COUNT(*) FROM backend_access_log
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_octobercms,16,Break it down by type or category—how many users in each?,MEDIUM,"SELECT user_id, COUNT(*) as count FROM backend_access_log GROUP BY user_id;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_octobercms,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM backend_access_log
LEFT JOIN backend_users ON backend_access_log.user_id = backend_users.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-02-09_octobercms,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT user_id, COUNT(*) as cnt FROM backend_access_log GROUP BY user_id
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-09_octobercms,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY group ORDER BY value DESC) as rn
  FROM backend_user_preferences
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY group ORDER BY value DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-09_octobercms,20,Which ones are above average compared to others in their group?,HARD,"SELECT * FROM backend_user_preferences t1
WHERE value > (
  SELECT AVG(value) FROM backend_user_preferences t2 WHERE t2.group = t1.group
);",SELECT * FROM table_name table_alias0 WHERE value > ( SELECT AVG(value) FROM table_name table_alias1 WHERE table_alias1.group = table_alias0.group );
drawSQL-mysql-export-2026-02-09_octobox,1,How many people signed up last month?,EASY,"SELECT COUNT(*) FROM users
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_octobox,2,How many app installation permissions do we have?,EASY,SELECT COUNT(*) FROM app_installation_permissions;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_octobox,3,Show me all of our app installation permissions.,EASY,SELECT * FROM app_installation_permissions;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_octobox,4,Can you look up a specific app installation permission?,EASY,SELECT * FROM app_installation_permissions WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_octobox,5,What app installation permissions were added or changed recently?,EASY,SELECT * FROM app_installation_permissions ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_octobox,6,What are the different app installation id values we have?,EASY,SELECT * FROM app_installation_permissions LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_octobox,7,How many app installations do we have?,EASY,SELECT COUNT(*) FROM app_installation_permissions;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_octobox,8,Show me all of our app installations.,EASY,SELECT * FROM app_installation_permissions;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_octobox,9,Who are our most active users?,MEDIUM,SELECT * FROM users ORDER BY created_at DESC LIMIT 10;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-02-09_octobox,10,How many app installation permissions did we have last month?,MEDIUM,"SELECT COUNT(*) FROM app_installation_permissions
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_octobox,11,Break it down by type or category—how many app installation permissions in each?,MEDIUM,"SELECT app_installation_id, COUNT(*) as count FROM app_installation_permissions GROUP BY app_installation_id;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_octobox,12,Are there any app installation permissions that don't have a match somewhere else?,MEDIUM,SELECT * FROM app_installation_permissions LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_octobox,13,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY account_type ORDER BY id DESC) as rn
  FROM app_installations
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-02-09_octobox,14,Show me each app installation along with its related details.,MEDIUM,SELECT * FROM app_installation_permissions;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_octobox,15,How many app installations did we have last month?,MEDIUM,"SELECT COUNT(*) FROM app_installation_permissions
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_octobox,16,Break it down by type or category—how many app installations in each?,MEDIUM,"SELECT app_installation_id, COUNT(*) as count FROM app_installation_permissions GROUP BY app_installation_id;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-02-09_octobox,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM app_installation_permissions
LEFT JOIN app_installations ON app_installation_permissions.app_installation_id = app_installations.id
LEFT JOIN users ON app_installation_permissions.user_id = users.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-02-09_octobox,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT app_installation_id, COUNT(*) as cnt FROM app_installation_permissions GROUP BY app_installation_id
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-02-09_octobox,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY app_installation_id ORDER BY id DESC) as rn
  FROM app_installation_permissions
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-02-09_octobox,20,Which ones are above average compared to others in their group?,HARD,SELECT * FROM app_installation_permissions LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-02-09_orchid,1,How many people signed up last month?,EASY,"SELECT COUNT(*) FROM users
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-02-09_orchid,2,How many attachmentable do we have?,EASY,SELECT COUNT(*) FROM attachmentable;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-02-09_orchid,3,Show me all of our attachmentable.,EASY,SELECT * FROM attachmentable;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-02-09_orchid,4,Can you look up a specific attachmentable?,EASY,SELECT * FROM attachmentable WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-02-09_orchid,5,What are the different attachmentable type values we have?,EASY,SELECT * FROM attachmentable LIMIT 10;,SELECT * FROM table_name LIMIT num;
