database_name	id	difficulty_tier	question	sql_query	template	generalized_template
drawSQL-mysql-export-2026-02-09_timegrid	1989	HARD	Show the running total of appointments over time based on created_at.	SELECT *, COUNT(*) OVER (ORDER BY created_at) as running_count FROM appointments ORDER BY created_at;	SELECT *, COUNT(*) OVER (ORDER BY col_name) as column_alias0 FROM table_name ORDER BY col_name;	SELECT *, COUNT(*) OVER (ORDER BY variable) AS variable FROM variable ORDER BY variable;
drawSQL-mysql-export-2026-02-09_timegrid	1990	HARD	Find appointments that exist in one table but not in a related table.	SELECT * FROM appointments LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-mysql-export-2026-02-09_timegrid	1991	HARD	Combine data from appointments, business_contact, and business_user in a single report.	SELECT * FROM appointments LEFT JOIN business_contact ON business_contact.id = appointments.id LEFT JOIN business_user ON business_user.id = appointments.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.id = table_name.id LEFT JOIN table_name ON table_name.id = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-02-09_timegrid	1992	HARD	Rank all appointments within their groups and show the top performers.	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as rn FROM appointments;	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as column_alias0 FROM table_name;	SELECT *, ROW_NUMBER() OVER (ORDER BY variable DESC) AS variable FROM variable;
drawSQL-mysql-export-2026-02-09_userfrostering	1993	EASY	How many users signed up since created_at=date?	SELECT COUNT(*) FROM users WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-09_userfrostering	1994	EASY	How many activities do we have in total?	SELECT COUNT(*) FROM activities;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-mysql-export-2026-02-09_userfrostering	1995	EASY	Show me all of our activities.	SELECT * FROM activities;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-mysql-export-2026-02-09_userfrostering	1996	EASY	Can you look up the activity with id=num?	SELECT * FROM activities WHERE id = num;	SELECT * FROM table_name WHERE id = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-mysql-export-2026-02-09_userfrostering	1997	EASY	How many activities were created since occurred_at=date?	SELECT COUNT(*) FROM activities WHERE occurred_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-09_userfrostering	1998	EASY	What are the most recent activities ordered by ip_address?	SELECT * FROM activities ORDER BY occurred_at DESC LIMIT num;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-09_userfrostering	1999	EASY	How many component groups do we have in total?	SELECT COUNT(*) FROM groups;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2000	EASY	Show me all of our component groups.	SELECT * FROM groups;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2001	MEDIUM	Who are the most active users based on activity count?	SELECT * FROM users ORDER BY created_at DESC LIMIT 10;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2002	MEDIUM	How many activities were added since occurred_at=date?	SELECT COUNT(*) FROM activities WHERE occurred_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-09_userfrostering	2003	MEDIUM	Break down the activities by type — how many in each?	SELECT type, COUNT(*) as count FROM activities GROUP BY type;	SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS COUNT FROM variable GROUP BY variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2004	MEDIUM	Are there any activities that don't have a match in related tables?	SELECT * FROM activities LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2005	MEDIUM	For each group, what are the top 3 activities?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY type ORDER BY id DESC) as rn FROM activities ) WHERE rn <= num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable <= variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2006	MEDIUM	How did the number of activities change month over month?	SELECT strftime('%Y-%m', occurred_at) as period, COUNT(*) as count FROM activities WHERE occurred_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2007	MEDIUM	Which activities have duplicate or repeated values?	WITH grouped AS ( SELECT type, COUNT(*) as cnt FROM activities GROUP BY type ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-02-09_userfrostering	2008	MEDIUM	Show me each component group along with its related details from other tables.	SELECT * FROM activities;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2009	HARD	Pull together a report on activities joining all related tables.	SELECT * FROM activities LEFT JOIN users ON activities.user_id = users.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2010	HARD	Who or what is the best in each group of activities?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY type ORDER BY id DESC) as rn FROM activities ) WHERE rn = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable = variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2011	HARD	Which activities are above average compared to others in their group?	SELECT strftime('%Y-%m', occurred_at) as period, COUNT(*) as count FROM activities WHERE occurred_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2012	HARD	Do a multi-step analysis: group activities, filter, then rank the results.	WITH grouped AS ( SELECT type, COUNT(*) as cnt FROM activities GROUP BY type ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-02-09_userfrostering	2013	HARD	Show the running total of activities over time based on occurred_at.	SELECT *, COUNT(*) OVER (ORDER BY occurred_at) as running_count FROM activities ORDER BY occurred_at;	SELECT *, COUNT(*) OVER (ORDER BY col_name) as column_alias0 FROM table_name ORDER BY col_name;	SELECT *, COUNT(*) OVER (ORDER BY variable) AS variable FROM variable ORDER BY variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2014	HARD	Find activities that exist in one table but not in a related table.	SELECT * FROM activities LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2015	HARD	Combine data from activities, groups, and password_resets in a single report.	SELECT * FROM activities LEFT JOIN groups ON groups.id = activities.group_id LEFT JOIN password_resets ON password_resets.id = activities.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.id = table_name.col_name LEFT JOIN table_name ON table_name.id = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-02-09_userfrostering	2016	HARD	Rank all activities within their groups and show the top performers.	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY type ORDER BY id DESC) as rn FROM activities ) WHERE rn <= num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable <= variable;
drawSQL-mysql-export-2026-02-17_taggable	2017	EASY	How many tags do we have in total?	SELECT COUNT(*) FROM tags;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-mysql-export-2026-02-17_taggable	2018	EASY	Show me all of our tags.	SELECT * FROM tags;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-mysql-export-2026-02-17_taggable	2019	EASY	Can you look up the tag with id=num?	SELECT * FROM tags WHERE id = num;	SELECT * FROM table_name WHERE id = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-mysql-export-2026-02-17_taggable	2020	EASY	Find the tag where name=string.	SELECT * FROM tags WHERE name = string;	SELECT * FROM table_name WHERE col_name = string;	SELECT * FROM variable WHERE variable = variable;
drawSQL-mysql-export-2026-02-17_taggable	2021	EASY	How many tags were created since created_at=date?	SELECT COUNT(*) FROM tags WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-17_taggable	2022	EASY	What are the most recent tags ordered by name?	SELECT * FROM tags ORDER BY created_at DESC LIMIT num;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-17_taggable	2023	EASY	How many taggings do we have in total?	SELECT COUNT(*) FROM taggings;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-mysql-export-2026-02-17_taggable	2024	EASY	Show me all of our taggings.	SELECT * FROM taggings;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-mysql-export-2026-02-17_taggable	2025	MEDIUM	Show me each tag along with its related details from other tables.	SELECT t.*, c.* FROM tags t LEFT JOIN taggings c ON c.taggable_id = t.id;	SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;	SELECT variable.*, variable.* FROM variable variable LEFT JOIN variable variable ON variable = variable;
drawSQL-mysql-export-2026-02-17_taggable	2026	MEDIUM	How many tags were added since created_at=date?	SELECT COUNT(*) FROM tags WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-17_taggable	2027	MEDIUM	Break down the tags by name — how many in each?	SELECT name, COUNT(*) as count FROM tags GROUP BY name;	SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS COUNT FROM variable GROUP BY variable;
drawSQL-mysql-export-2026-02-17_taggable	2028	MEDIUM	Are there any tags that don't have a match in related tables?	SELECT * FROM tags WHERE id NOT IN (SELECT DISTINCT taggable_id FROM taggings WHERE taggable_id IS NOT NULL);	SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);	SELECT * FROM variable WHERE variable NOT IN (SELECT DISTINCT variable FROM variable WHERE variable IS NOT NULL);
drawSQL-mysql-export-2026-02-17_taggable	2029	MEDIUM	For each group, what are the top 3 tags?	SELECT * FROM tags ORDER BY id DESC LIMIT num;	SELECT * FROM table_name ORDER BY id DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-02-17_taggable	2030	MEDIUM	How did the number of tags change month over month?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM tags WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-02-17_taggable	2031	MEDIUM	Which tags have duplicate or repeated values?	WITH grouped AS ( SELECT name, COUNT(*) as cnt FROM tags GROUP BY name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-02-17_taggable	2032	MEDIUM	How many taggings were added since created_at=date?	SELECT COUNT(*) FROM taggings WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-02-17_taggable	2033	HARD	Pull together a report on tags joining all related tables.	SELECT * FROM taggings LEFT JOIN tags ON taggings.taggable_id = tags.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-02-17_taggable	2034	HARD	Who or what is the best in each group of tags?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY name ORDER BY id DESC) as rn FROM tags ) WHERE rn = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable = variable;
drawSQL-mysql-export-2026-02-17_taggable	2035	HARD	Which tags are above average compared to others in their group?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM tags WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-02-17_taggable	2036	HARD	Do a multi-step analysis: group tags, filter, then rank the results.	WITH grouped AS ( SELECT name, COUNT(*) as cnt FROM tags GROUP BY name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-02-17_taggable	2037	HARD	Show the running total of tags over time based on created_at.	SELECT *, COUNT(*) OVER (ORDER BY created_at) as running_count FROM tags ORDER BY created_at;	SELECT *, COUNT(*) OVER (ORDER BY col_name) as column_alias0 FROM table_name ORDER BY col_name;	SELECT *, COUNT(*) OVER (ORDER BY variable) AS variable FROM variable ORDER BY variable;
drawSQL-mysql-export-2026-02-17_taggable	2038	HARD	Find tags that exist in one table but not in a related table.	SELECT * FROM tags WHERE id NOT IN (SELECT DISTINCT taggable_id FROM taggings WHERE taggable_id IS NOT NULL);	SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);	SELECT * FROM variable WHERE variable NOT IN (SELECT DISTINCT variable FROM variable WHERE variable IS NOT NULL);
drawSQL-mysql-export-2026-02-17_taggable	2039	HARD	Rank all tags within their groups and show the top performers.	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as rn FROM tags;	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as column_alias0 FROM table_name;	SELECT *, ROW_NUMBER() OVER (ORDER BY variable DESC) AS variable FROM variable;
drawSQL-mysql-export-2026-02-17_taggable	2040	HARD	Pull together a report on taggings joining all related tables.	SELECT * FROM taggings LEFT JOIN tags ON taggings.taggable_id = tags.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2041	EASY	Which customers have status=string for their subscription?	SELECT * FROM djpaypal_billingagreement;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2042	EASY	How many users signed up since created_at=date?	SELECT COUNT(*) FROM djpaypal_billingagreement WHERE start_date >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-pgsql-export-2026-02-09_djpaypal	2043	EASY	How many djpaypal billingagreement do we have in total?	SELECT COUNT(*) FROM djpaypal_billingagreement;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2044	EASY	Show me all of our djpaypal billingagreement.	SELECT * FROM djpaypal_billingagreement;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2045	EASY	Can you look up the djpaypal billingagreement with id=num?	SELECT * FROM djpaypal_billingagreement WHERE id = num;	SELECT * FROM table_name WHERE id = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2046	EASY	Find the djpaypal billingagreement where name=string.	SELECT * FROM djpaypal_billingagreement WHERE name = string;	SELECT * FROM table_name WHERE col_name = string;	SELECT * FROM variable WHERE variable = variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2047	EASY	How many djpaypal billingagreement were created since start_date=date?	SELECT COUNT(*) FROM djpaypal_billingagreement WHERE start_date >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-pgsql-export-2026-02-09_djpaypal	2048	EASY	What are the most recent djpaypal billingagreement ordered by name?	SELECT * FROM djpaypal_billingagreement ORDER BY start_date DESC LIMIT num;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2049	MEDIUM	How much revenue since created_at=date?	SELECT * FROM djpaypal_billingagreement LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2050	MEDIUM	Who are the most active users based on activity count?	SELECT * FROM djpaypal_billingagreement LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2051	MEDIUM	Show me each djpaypal billingagreement along with its related details from other tables.	SELECT t.*, c.* FROM djpaypal_billingagreement t LEFT JOIN djpaypal_preparedbillingagreement c ON c.executed_agreement_id = t.id;	SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;	SELECT variable.*, variable.* FROM variable variable LEFT JOIN variable variable ON variable = variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2052	MEDIUM	How many djpaypal billingagreement were added since start_date=date?	SELECT COUNT(*) FROM djpaypal_billingagreement WHERE start_date >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-pgsql-export-2026-02-09_djpaypal	2053	MEDIUM	Break down the djpaypal billingagreement by name — how many in each?	SELECT name, COUNT(*) as count FROM djpaypal_billingagreement GROUP BY name;	SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS COUNT FROM variable GROUP BY variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2054	MEDIUM	Are there any djpaypal billingagreement that don't have a match in related tables?	SELECT * FROM djpaypal_billingagreement WHERE id NOT IN (SELECT DISTINCT executed_agreement_id FROM djpaypal_preparedbillingagreement WHERE executed_agreement_id IS NOT NULL);	SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);	SELECT * FROM variable WHERE variable NOT IN (SELECT DISTINCT variable FROM variable WHERE variable IS NOT NULL);
drawSQL-pgsql-export-2026-02-09_djpaypal	2055	MEDIUM	For each group, what are the top 3 djpaypal billingagreement?	SELECT * FROM djpaypal_billingagreement ORDER BY id DESC LIMIT num;	SELECT * FROM table_name ORDER BY id DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2056	MEDIUM	How did the number of djpaypal billingagreement change month over month?	SELECT strftime('%Y-%m', start_date) as period, COUNT(*) as count FROM djpaypal_billingagreement WHERE start_date >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2057	HARD	Pull together a report on djpaypal billingagreement joining all related tables.	SELECT * FROM djpaypal_billingagreement LEFT JOIN djpaypal_sale ON djpaypal_billingagreement.id = djpaypal_sale.billing_agreement_id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.id = table_name.col_name;	SELECT * FROM variable LEFT JOIN variable ON variable = variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2058	HARD	Who or what is the best in each group of djpaypal billingagreement?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY name ORDER BY id DESC) as rn FROM djpaypal_billingagreement ) WHERE rn = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable = variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2059	HARD	Which djpaypal billingagreement are above average compared to others in their group?	SELECT strftime('%Y-%m', start_date) as period, COUNT(*) as count FROM djpaypal_billingagreement WHERE start_date >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2060	HARD	Do a multi-step analysis: group djpaypal billingagreement, filter, then rank the results.	WITH grouped AS ( SELECT name, COUNT(*) as cnt FROM djpaypal_billingagreement GROUP BY name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-pgsql-export-2026-02-09_djpaypal	2061	HARD	Show the running total of djpaypal billingagreement over time based on start_date.	SELECT *, COUNT(*) OVER (ORDER BY start_date) as running_count FROM djpaypal_billingagreement ORDER BY start_date;	SELECT *, COUNT(*) OVER (ORDER BY col_name) as column_alias0 FROM table_name ORDER BY col_name;	SELECT *, COUNT(*) OVER (ORDER BY variable) AS variable FROM variable ORDER BY variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2062	HARD	Find djpaypal billingagreement that exist in one table but not in a related table.	SELECT * FROM djpaypal_billingagreement WHERE id NOT IN (SELECT DISTINCT executed_agreement_id FROM djpaypal_preparedbillingagreement WHERE executed_agreement_id IS NOT NULL);	SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);	SELECT * FROM variable WHERE variable NOT IN (SELECT DISTINCT variable FROM variable WHERE variable IS NOT NULL);
drawSQL-pgsql-export-2026-02-09_djpaypal	2063	HARD	Combine data from djpaypal_billingagreement, djpaypal_billingplan, and djpaypal_billingplan_payment_definitions in a single report.	SELECT * FROM djpaypal_billingagreement LEFT JOIN djpaypal_billingplan ON djpaypal_billingplan.id = djpaypal_billingagreement.executed_agreement_id LEFT JOIN djpaypal_billingplan_payment_definitions ON djpaypal_billingplan_payment_definitions.billingplan_id = djpaypal_billingagreement.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.id = table_name.col_name LEFT JOIN table_name ON table_name.col_name = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-pgsql-export-2026-02-09_djpaypal	2064	HARD	Rank all djpaypal billingagreement within their groups and show the top performers.	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as rn FROM djpaypal_billingagreement;	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as column_alias0 FROM table_name;	SELECT *, ROW_NUMBER() OVER (ORDER BY variable DESC) AS variable FROM variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2065	EASY	How many users signed up since created_at=date?	SELECT COUNT(*) FROM users WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-pgsql-export-2026-02-09_feedbin	2066	EASY	How many activity log entries do we have in total?	SELECT COUNT(*) FROM actions;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-pgsql-export-2026-02-09_feedbin	2067	EASY	Show me all of our activity log entries.	SELECT * FROM actions;	SELECT * FROM table_name;	SELECT * FROM variable;
